data_caso;data_previsao;cenario;nome;variavel;valor
2022-12-29;2023-01-16;C0;furnas_rio_sapucai;Qcalc;551.4113344
2022-12-29;2023-01-17;C0;furnas_rio_sapucai;Qcalc;542.449402
2022-12-29;2023-01-18;C0;furnas_rio_sapucai;Qcalc;564.4237048
2022-12-29;2023-01-19;C0;furnas_rio_sapucai;Qcalc;591.2966691
2022-12-29;2023-01-20;C0;furnas_rio_sapucai;Qcalc;619.9250726
2022-12-29;2023-01-21;C0;furnas_rio_sapucai;Qcalc;594.3221798
2022-12-29;2023-01-22;C0;furnas_rio_sapucai;Qcalc;549.2753845
2022-12-29;2023-01-23;C0;furnas_rio_sapucai;Qcalc;512.134502
2022-12-29;2023-01-24;C0;furnas_rio_sapucai;Qcalc;518.7730772
2022-12-29;2023-01-25;C0;furnas_rio_sapucai;Qcalc;548.3594235
2022-12-29;2023-01-26;C0;furnas_rio_sapucai;Qcalc;559.2591556
2022-12-29;2023-01-27;C0;furnas_rio_sapucai;Qcalc;602.5535756
2022-12-29;2023-01-28;C0;furnas_rio_sapucai;Qcalc;573.6193423
2022-12-29;2023-01-29;C0;furnas_rio_sapucai;Qcalc;535.9384461
2022-12-29;2023-01-30;C0;furnas_rio_sapucai;Qcalc;515.8489637
2022-12-29;2023-01-31;C0;furnas_rio_sapucai;Qcalc;488.3155169
2022-12-29;2023-02-01;C0;furnas_rio_sapucai;Qcalc;484.4997852
2022-12-29;2023-02-02;C0;furnas_rio_sapucai;Qcalc;499.8052516
2022-12-29;2023-02-03;C0;furnas_rio_sapucai;Qcalc;489.9128128
2022-12-29;2023-02-04;C0;furnas_rio_sapucai;Qcalc;487.1843841
2022-12-29;2023-02-05;C0;furnas_rio_sapucai;Qcalc;454.2236309
2022-12-29;2023-02-06;C0;furnas_rio_sapucai;Qcalc;430.5397866
2022-12-29;2023-02-07;C0;furnas_rio_sapucai;Qcalc;433.5721212
2022-12-29;2023-02-08;C0;furnas_rio_sapucai;Qcalc;464.1443068
