ECMWF_1;-51.08;-26.23;3.1;9.8;10.9;12.8;13.8;5.0;3.6;5.9;3.3;1.5;8.0;1.7;2.1;2.1;17.03;2.17;2.09;8.48;8.8;3.94;2.11;1.38;22.0;20.28;17.36;4.39;1.34;0.46;0.37;0.0;0.0;0.3;14.61;8.06;7.91;7.9;5.9;11.38;1.87;0.28;2.76;9.45
ECMWF_1;-53.74;-24.19;13.0;8.0;9.8;11.3;17.7;9.0;7.7;4.5;3.7;2.9;10.1;11.1;3.8;1.8;25.0;16.85;12.31;25.0;4.7;20.54;13.31;7.62;15.54;25.0;25.0;0.86;0.24;0.0;0.0;0.0;0.0;21.33;15.66;11.15;8.2;16.65;7.17;10.49;10.48;1.49;17.24;18.41
ECMWF_1;-54.56;-22.97;11.7;11.9;14.0;16.2;20.1;14.9;9.9;8.6;6.8;7.0;11.0;3.9;3.2;4.5;14.07;18.05;3.08;15.13;7.92;3.11;16.61;6.89;8.32;30.0;13.21;0.95;0.0;0.61;0.84;0.56;0.0;24.02;5.11;3.45;1.48;9.1;14.16;6.1;1.87;7.31;20.51;6.36
ECMWF_1;-54.58;-25.42;10.5;10.2;11.1;14.4;16.7;16.0;10.6;7.4;5.1;4.9;16.1;5.6;2.1;2.5;18.06;17.76;7.29;17.94;6.47;10.33;10.93;7.76;15.69;22.0;19.66;1.31;0.49;0.49;0.0;0.0;0.25;19.14;5.97;5.57;4.39;10.7;12.86;6.01;6.56;4.27;18.47;9.1
ECMWF_1;-53.53;-22.38;6.2;3.4;7.5;7.2;10.2;11.4;7.3;8.6;7.0;6.0;5.6;5.3;3.5;4.2;5.78;7.83;2.34;6.74;7.46;4.64;6.47;0.2;5.48;19.31;6.15;2.67;1.25;1.22;1.32;1.09;0.0;21.0;10.24;9.02;3.41;11.05;5.73;2.22;2.99;3.66;5.17;6.52
ECMWF_1;-53.17;-23.18;14.3;10.8;11.9;11.9;17.0;11.3;7.1;6.0;4.9;2.6;10.3;8.9;2.3;2.1;22.52;11.73;5.93;18.2;4.83;10.4;12.1;6.64;13.67;15.38;24.0;3.38;1.04;0.0;0.0;0.0;0.0;14.29;21.35;14.27;14.0;17.62;3.25;6.68;10.65;1.41;4.66;17.29
ECMWF_1;-48.54;-17.99;5.3;3.0;0.2;0.8;2.2;2.8;4.2;7.8;8.0;7.3;8.5;12.2;14.3;14.0;8.23;9.59;11.92;15.56;3.26;1.48;4.89;5.07;5.01;8.08;2.93;4.16;7.84;13.13;8.49;11.29;4.65;6.81;16.86;10.22;2.21;0.0;0.41;0.0;0.32;5.48;6.45;6.18
ECMWF_1;-48.67;-16.15;5.8;2.7;0.6;0.9;1.8;2.3;4.2;9.6;8.2;6.6;8.4;11.6;13.7;15.8;7.92;7.9;15.78;16.86;3.69;1.67;6.3;7.52;5.48;6.87;3.37;3.92;7.57;12.63;6.46;13.64;5.62;8.1;19.5;11.8;1.99;0.0;0.66;0.0;0.64;6.54;4.81;7.74
ECMWF_1;-47.98;-18.45;4.4;4.5;0.4;0.8;2.5;4.0;5.9;10.7;6.5;10.9;10.8;12.4;15.9;14.4;6.28;9.79;16.23;10.54;2.6;2.82;1.31;2.95;3.16;6.79;4.77;3.61;6.55;10.02;14.95;7.54;7.8;8.92;6.33;4.76;2.1;0.4;0.24;0.0;0.6;3.38;6.32;5.27
ECMWF_1;-49.1;-18.42;7.7;7.1;1.5;0.8;2.8;2.9;5.0;10.0;8.9;10.2;13.7;13.1;16.1;14.5;7.1;12.7;10.63;13.29;4.71;2.72;2.59;1.93;3.95;14.84;4.81;4.69;9.42;16.83;9.66;9.73;3.88;4.15;9.61;8.1;3.07;0.43;0.59;0.25;1.01;6.01;9.76;6.46
ECMWF_1;-47.7;-19.13;5.0;7.5;2.0;1.4;3.4;6.0;6.3;9.0;9.1;10.3;11.4;10.4;12.2;8.2;8.27;12.68;15.46;9.95;1.62;1.32;0.3;1.89;3.34;12.84;4.6;2.44;4.82;7.63;14.51;4.74;2.81;10.59;6.11;5.63;1.29;0.55;0.24;0.0;0.65;3.77;6.66;7.47
ECMWF_1;-50.16;-18.07;9.4;5.4;2.4;0.9;1.9;2.6;4.1;8.3;13.0;8.5;8.8;11.2;15.3;14.3;4.03;9.13;20.05;16.92;3.44;1.17;1.63;4.88;4.01;11.61;4.33;1.9;8.31;17.64;17.11;10.09;4.23;7.25;9.04;5.94;7.84;0.7;1.18;0.76;0.5;8.86;4.04;2.54
ECMWF_1;-47.68;-18.05;4.6;2.4;0.1;0.1;1.3;2.5;3.3;10.8;11.3;11.6;14.7;15.3;17.7;20.9;8.11;9.92;11.44;14.41;2.14;1.71;3.56;3.71;4.01;4.73;2.28;4.07;6.59;14.42;11.84;12.0;5.52;7.4;18.28;6.89;1.09;0.0;0.0;0.0;0.0;3.8;5.46;4.4
ECMWF_1;-50.5;-19.02;9.6;8.6;1.6;1.8;3.4;5.0;5.0;8.1;9.8;9.5;10.7;11.6;12.9;11.7;6.79;14.2;17.71;18.91;3.85;1.33;2.23;2.94;3.57;10.35;3.8;3.94;9.42;17.57;11.2;7.23;3.14;5.03;7.21;5.48;5.79;0.66;1.14;0.73;1.02;7.75;5.43;4.07
ECMWF_1;-50.52;-22.94;7.3;9.1;18.9;13.9;13.4;9.7;5.2;8.6;6.3;9.9;4.0;3.0;4.6;2.2;10.73;15.8;2.27;7.2;11.52;2.75;2.29;7.18;12.27;11.88;13.7;10.01;5.19;0.69;0.0;0.0;0.0;1.31;10.34;5.25;8.04;2.59;1.5;0.65;8.74;0.0;2.03;14.93
ECMWF_1;-51.33;-22.65;10.1;9.3;14.0;15.4;12.7;8.6;4.7;7.3;5.7;3.7;4.6;5.1;5.0;2.2;13.93;8.03;3.93;8.17;10.49;3.95;7.63;7.26;14.81;8.12;22.49;8.01;2.17;0.0;0.0;0.0;0.0;2.15;17.86;14.62;10.8;4.34;1.94;1.8;10.67;0.22;1.28;15.0
ECMWF_1;-49.73;-23.01;8.1;7.0;13.6;15.4;17.1;9.5;5.3;7.5;4.2;5.3;7.3;2.2;10.2;2.1;8.7;10.73;2.29;3.76;11.6;3.6;7.68;11.64;21.87;15.32;18.26;12.62;3.55;0.88;0.22;0.0;0.0;0.27;14.88;9.64;7.74;2.06;3.41;1.31;10.32;0.0;0.92;11.22
ECMWF_1;-49.23;-23.22;9.3;12.2;16.3;24.0;16.9;10.1;4.2;9.4;4.7;5.3;11.6;7.9;7.1;2.3;4.88;10.61;1.67;3.93;4.98;0.96;4.73;10.6;17.15;15.96;16.44;18.6;5.63;0.94;0.35;0.0;0.0;0.0;7.67;7.61;6.68;0.88;2.92;2.4;7.09;0.0;0.0;5.03
ECMWF_1;-50.71;-24.06;9.4;8.8;9.0;16.9;18.9;9.3;5.7;5.7;3.6;1.6;9.5;7.0;2.5;1.8;13.66;2.88;1.24;3.44;7.1;3.08;4.74;6.62;23.75;16.28;26.65;7.56;1.32;0.0;0.0;0.0;0.0;0.75;24.73;12.17;10.59;7.71;2.31;4.17;8.71;0.0;1.2;13.34
ECMWF_1;-52.87;-22.5;17.9;6.4;13.9;15.8;19.8;13.9;9.0;9.0;6.8;3.9;6.1;9.7;4.4;3.1;23.8;9.42;4.56;12.92;6.41;7.58;7.83;3.5;15.72;10.82;23.89;3.72;1.23;0.0;0.0;0.0;0.0;8.88;15.8;14.6;22.65;11.03;2.03;1.49;4.62;0.79;3.43;13.76
ECMWF_1;-47.33;-16.21;3.7;0.7;0.0;0.2;0.8;1.6;2.9;6.4;6.7;5.5;8.0;9.6;11.5;15.5;9.77;10.03;10.65;8.16;0.53;0.48;2.07;3.89;2.09;6.26;0.3;2.86;6.85;9.77;13.94;13.61;2.9;7.91;21.0;15.5;0.32;0.0;0.0;0.0;1.33;6.7;4.74;11.35
ECMWF_1;-44.76;-18.95;3.6;2.3;0.4;1.0;5.3;6.2;8.6;10.8;13.7;10.3;14.4;16.0;18.3;11.7;11.38;13.05;12.39;8.74;0.58;0.35;2.35;11.79;4.04;3.38;1.54;2.47;14.99;25.0;20.38;3.21;7.16;7.44;5.85;8.64;1.66;0.0;0.0;0.0;0.29;18.97;12.13;3.01
ECMWF_1;-44.86;-15.93;0.9;0.3;0.0;0.2;0.4;1.6;3.0;5.8;6.9;6.0;8.5;11.8;17.0;18.9;7.05;12.39;13.39;3.24;2.11;0.52;0.86;2.19;0.36;6.23;0.28;4.48;6.05;14.1;25.0;23.96;6.02;19.92;12.09;12.18;1.25;0.0;0.0;0.0;2.83;8.45;5.54;7.13
ECMWF_1;-45.07;-16.37;3.9;0.6;0.0;0.0;1.7;1.9;4.3;7.6;9.9;9.6;12.7;14.1;20.9;20.3;5.33;10.27;13.7;6.42;2.41;2.4;1.82;3.59;1.52;2.35;1.65;4.26;7.93;13.82;23.0;15.04;11.04;15.38;6.66;6.17;1.98;0.0;0.0;0.0;1.69;7.33;5.77;2.47
ECMWF_1;-45.27;-18.16;3.8;2.5;0.7;1.0;6.7;9.4;11.5;11.4;12.1;10.2;12.8;12.8;14.2;10.2;11.73;12.35;13.28;8.17;0.78;1.08;1.11;5.01;4.24;5.13;3.63;3.73;11.34;18.6;16.12;3.09;5.67;7.6;4.42;9.58;2.06;0.0;0.0;0.0;0.0;11.31;8.54;4.33
ECMWF_1;-43.83;-11.35;10.1;2.2;1.0;1.2;1.9;2.5;3.8;4.3;4.1;4.8;6.6;9.4;9.3;11.3;2.59;14.19;9.18;11.62;4.48;2.67;1.62;5.71;7.02;4.67;1.82;5.79;5.31;7.47;2.7;7.83;15.27;8.13;19.04;16.01;2.22;0.63;0.32;1.91;9.07;8.55;4.96;4.8
ECMWF_1;-48.55;-22.52;9.6;7.1;17.4;21.9;12.8;7.5;5.2;11.7;12.1;11.4;5.1;4.5;7.7;3.6;6.82;18.1;1.85;9.5;1.56;0.41;3.39;4.16;15.14;15.26;15.93;20.24;14.33;11.98;0.84;0.38;0.0;0.0;3.95;7.0;5.8;1.66;0.75;1.7;16.08;0.2;1.44;3.18
ECMWF_1;-46.91;-23.46;6.4;4.2;19.8;16.7;13.0;4.4;3.7;17.0;14.2;7.1;9.4;9.1;12.4;9.4;7.29;26.0;1.31;7.57;0.82;0.0;8.25;2.89;14.91;17.22;20.57;23.35;17.6;24.46;2.08;1.21;0.0;0.0;5.07;13.0;3.67;0.87;0.77;3.88;26.0;0.29;0.43;0.59
ECMWF_1;-48.99;-21.76;7.3;5.6;9.8;20.9;16.2;8.4;6.2;10.8;6.2;6.5;4.6;3.6;6.4;4.9;7.85;14.64;3.31;7.85;4.3;1.07;0.81;3.86;12.15;9.1;8.19;11.32;9.74;1.71;0.0;0.0;0.0;0.55;3.0;2.35;8.19;1.81;0.22;0.0;5.32;0.41;2.11;9.46
ECMWF_1;-50.2;-21.12;6.3;4.5;5.7;12.5;11.1;8.0;4.0;9.1;5.8;5.3;4.3;3.7;9.5;7.2;11.88;16.04;10.09;8.61;5.74;1.25;0.5;2.15;8.07;5.11;7.03;15.29;8.42;3.41;0.41;0.32;0.0;1.88;3.71;2.9;9.41;1.51;0.0;0.0;1.71;2.2;3.27;14.88
ECMWF_1;-48.3;-13.4;4.2;2.6;2.2;2.0;2.4;2.3;4.1;5.5;5.1;4.4;5.1;7.8;12.9;12.6;5.44;5.7;18.58;11.11;3.1;1.59;4.35;7.13;3.02;6.83;3.39;3.4;5.93;10.73;6.45;12.6;6.68;12.24;10.24;12.33;3.28;0.61;1.03;0.34;2.79;7.6;4.35;10.3
ECMWF_1;-51.2;-27.78;0.2;10.2;12.6;7.2;4.7;3.3;4.3;3.3;1.2;0.8;3.1;1.1;0.9;1.3;3.12;0.71;4.29;20.66;9.56;19.03;0.49;0.39;21.74;19.49;1.56;0.39;0.68;0.6;0.0;0.0;0.0;1.91;0.44;1.52;7.2;7.38;16.53;14.28;0.0;0.38;16.24;1.39
ECMWF_1;-51.33;-27.6;0.3;8.7;9.1;6.7;9.2;3.7;4.6;3.4;3.0;1.0;4.6;1.1;1.3;1.5;8.11;1.39;6.1;21.9;11.94;16.04;0.86;0.24;25.33;23.42;1.78;0.76;0.83;0.59;0.21;0.0;0.0;0.96;1.5;1.75;7.94;6.49;17.24;16.52;0.37;0.31;11.91;8.27
ECMWF_1;-53.04;-27.14;5.7;10.8;8.4;5.7;8.5;5.6;3.5;3.8;2.1;1.8;4.3;1.9;1.4;2.1;1.8;0.5;5.59;19.65;9.31;21.55;1.62;0.79;24.99;21.62;1.4;0.7;0.0;0.0;0.21;0.0;0.0;12.25;0.0;0.0;8.49;4.53;12.93;5.74;1.62;6.9;36.0;3.23
ECMWF_1;-52.38;-27.27;1.9;12.5;6.7;5.3;8.3;4.4;6.1;3.8;2.5;1.6;3.3;1.6;1.4;2.0;3.52;0.49;6.42;22.37;9.4;21.13;1.18;0.31;25.79;21.71;1.88;0.76;0.31;0.23;0.0;0.0;0.0;3.91;1.26;0.85;7.23;3.83;17.87;9.11;1.07;1.76;23.0;10.1
ECMWF_1;-51.78;-27.52;1.2;9.7;8.9;6.1;8.4;4.6;5.7;3.7;2.3;1.2;2.5;1.3;0.9;1.6;0.54;0.0;6.85;22.85;7.45;24.91;0.49;0.0;24.74;20.19;0.47;0.3;0.0;0.0;0.0;0.0;0.0;7.61;0.0;0.4;4.03;2.68;14.04;11.69;0.34;2.01;35.6;3.13
ECMWF_1;-52.73;-27.35;4.3;8.8;3.9;6.3;4.9;6.1;3.9;3.6;1.5;1.7;0.9;1.2;0.7;1.3;0.45;0.0;4.08;30.59;8.37;23.78;0.39;0.0;20.77;12.67;0.4;0.0;0.0;0.0;0.0;0.0;0.0;9.97;0.0;0.0;4.49;3.21;10.01;2.99;0.44;4.28;32.0;1.7
ECMWF_1;-52.54;-26.66;5.0;12.3;10.0;7.5;10.3;3.7;6.3;5.9;2.4;2.1;6.3;1.9;1.7;2.3;7.9;0.9;5.32;18.19;8.78;22.31;1.78;1.06;26.79;27.65;6.54;0.76;0.23;0.0;0.0;0.0;0.0;6.85;3.87;1.45;8.6;5.92;15.79;8.03;2.53;2.73;27.13;13.18
ECMWF_1;-55.05;-28.14;19.9;32.0;13.5;16.2;5.7;7.3;20.0;2.9;2.1;5.2;3.8;1.6;0.5;0.3;0.0;0.0;15.77;17.16;12.35;23.37;0.0;0.84;19.64;1.16;0.0;0.0;0.0;0.0;0.0;0.49;4.65;17.79;0.0;0.0;3.02;7.45;8.03;0.27;0.0;15.27;32.0;0.0
ECMWF_1;-51.87;-18.68;12.1;8.4;7.0;3.2;4.3;4.9;5.4;5.9;13.2;12.2;9.1;9.4;9.1;9.6;10.02;3.21;11.93;21.14;9.15;8.23;1.18;1.52;1.7;4.19;2.75;9.2;9.65;25.04;7.74;5.66;1.21;3.84;17.84;6.08;15.13;2.69;1.41;0.0;0.86;1.39;3.44;2.53
ECMWF_1;-50.76;-19.16;10.9;5.4;5.7;2.5;3.3;4.1;4.5;6.0;13.5;11.0;8.7;8.4;9.8;10.0;8.1;4.36;20.65;27.09;6.65;4.45;1.98;2.36;3.25;6.26;5.14;6.83;13.2;23.72;9.09;5.34;1.36;4.35;19.47;5.16;9.56;1.41;0.98;0.0;0.49;3.13;4.3;2.74
ECMWF_1;-50.64;-19.12;10.7;8.4;5.9;2.0;2.3;3.7;4.1;5.6;10.8;9.7;7.9;8.0;9.4;10.7;5.79;8.56;23.0;23.0;5.53;2.77;1.7;3.2;3.57;8.93;6.59;4.57;12.37;23.0;17.89;6.34;2.2;5.18;17.24;4.45;8.64;0.96;0.73;0.0;0.58;5.56;4.33;1.63
ECMWF_1;-51.35;-20.4;7.4;4.2;4.8;4.9;7.8;7.2;5.9;9.3;11.3;7.2;7.0;6.6;7.8;6.7;10.23;7.99;15.62;26.0;10.63;2.14;2.91;1.84;7.72;7.37;7.83;10.54;17.97;11.37;2.7;2.02;0.69;6.81;11.86;8.17;10.89;2.19;0.41;0.0;1.14;6.35;5.27;7.82
ECMWF_1;-51.63;-20.86;6.3;5.6;7.8;6.8;6.6;5.6;4.2;8.6;10.6;7.5;6.5;7.2;7.4;6.9;4.43;3.15;9.59;13.61;11.67;4.03;2.68;1.41;4.21;5.39;3.73;8.49;13.62;9.79;3.45;4.47;0.56;2.44;15.35;11.04;22.8;4.43;0.5;0.0;1.27;6.72;2.5;2.52
ECMWF_1;-53.18;-20.06;3.6;4.3;8.3;8.0;4.0;4.0;3.6;9.2;11.5;6.7;6.0;7.7;7.4;7.3;3.13;5.12;9.38;8.0;10.85;4.25;5.37;1.19;2.0;3.62;4.9;12.72;14.8;5.53;4.12;5.13;0.52;1.7;11.05;5.81;23.0;5.82;0.48;0.29;0.8;2.68;1.52;1.43
ECMWF_1;-52.87;-21.66;6.6;4.3;9.1;7.7;8.5;11.1;5.8;10.2;9.5;5.6;7.6;9.3;7.9;7.2;4.22;6.97;6.54;7.85;10.65;3.17;7.15;0.37;2.97;6.73;5.76;9.17;7.99;2.08;2.35;3.33;0.3;4.47;9.68;6.87;16.03;12.39;1.13;0.19;2.8;3.02;2.31;2.16
ECMWF_1;-52.91;-22.46;5.6;5.8;9.1;10.1;13.0;9.6;5.6;11.4;7.3;5.2;3.9;6.5;5.4;5.0;9.63;8.84;5.15;10.04;9.68;4.19;4.03;1.93;10.22;7.37;10.76;11.09;7.4;2.06;0.47;0.45;0.29;3.39;12.29;15.04;17.87;7.28;1.18;0.27;5.27;7.71;3.54;8.67
ECMWF_1;-50.8;-13.69;10.5;5.2;2.7;1.6;1.6;1.6;2.7;7.2;10.6;10.4;8.3;9.6;14.3;13.4;3.12;4.44;21.01;20.98;6.84;4.11;1.16;4.0;5.8;5.87;6.04;3.24;5.39;9.32;13.37;12.75;4.82;8.68;9.83;15.54;10.76;2.19;1.64;0.66;1.26;4.76;3.18;4.56
ECMWF_1;-49.26;-8.27;7.6;5.4;10.5;4.0;3.8;3.7;5.5;8.0;8.0;6.9;7.1;9.5;11.8;13.0;7.64;10.79;16.47;16.08;10.22;2.23;2.38;6.74;8.2;7.14;3.04;3.13;4.61;6.59;6.73;10.24;6.47;12.51;15.03;17.24;6.46;3.62;3.27;3.15;6.2;4.97;4.33;6.67
ECMWF_1;-48.37;-9.76;10.0;2.7;3.7;3.1;2.7;3.6;6.3;8.8;5.7;5.0;5.3;8.3;10.9;11.5;9.32;14.39;12.16;8.06;4.67;2.31;3.23;9.04;5.07;9.21;1.9;7.25;6.9;7.97;7.77;8.96;6.6;11.21;14.47;13.77;2.07;1.77;1.09;1.19;9.86;7.76;7.8;5.4
ECMWF_1;-47.39;-9.31;14.9;9.8;7.7;4.6;6.4;5.6;9.1;7.7;6.7;7.1;7.5;12.0;10.7;12.6;9.47;20.94;15.99;15.38;7.28;5.05;4.46;15.12;10.32;13.92;3.17;11.32;4.69;8.78;4.56;7.12;10.6;10.12;27.0;11.29;2.86;2.68;2.96;3.28;16.83;8.15;15.66;6.72
ECMWF_1;-47.48;-7.33;10.7;13.2;17.0;7.9;6.6;7.4;9.2;8.1;7.1;8.0;9.7;13.0;11.3;11.6;5.26;22.09;14.99;14.69;2.51;6.14;1.81;9.8;12.82;9.42;3.34;12.77;8.07;2.72;2.68;8.21;12.71;10.05;22.98;6.1;4.65;1.33;7.62;9.64;13.81;6.61;14.12;12.21
ECMWF_1;-49.65;-3.83;7.6;9.4;22.6;14.0;5.9;6.4;10.5;7.6;7.5;9.2;10.2;12.1;13.4;12.9;4.1;16.63;13.69;11.65;5.54;5.32;3.68;9.19;12.87;7.34;2.92;8.26;8.18;8.83;3.78;6.39;6.93;16.44;15.94;5.57;3.62;1.93;9.02;15.79;12.38;5.04;8.88;9.81
ECMWF_1;-51.67;-29.07;1.5;10.7;7.2;6.7;3.9;3.9;8.6;3.9;1.6;0.9;1.5;1.2;0.6;1.1;0.0;0.0;7.8;22.56;6.61;25.38;0.0;0.0;18.18;12.28;0.32;0.5;0.0;0.0;0.0;0.0;0.58;7.47;0.0;1.21;1.81;3.35;9.21;10.39;0.0;3.41;27.96;1.15
ECMWF_1;-51.39;-29.01;0.5;12.0;11.5;6.6;2.7;3.4;6.1;2.2;1.0;0.5;2.0;2.1;0.4;1.0;0.27;0.0;7.04;18.1;7.69;25.97;0.0;0.0;19.24;17.13;1.57;0.34;0.35;0.0;0.0;0.0;0.0;5.13;0.0;1.24;3.69;7.21;15.63;11.45;0.0;1.64;25.68;0.37
ECMWF_1;-53.28;-29.45;13.8;31.4;10.4;9.0;3.2;6.1;17.0;2.2;0.6;2.0;3.5;1.4;0.3;0.6;0.0;0.0;16.0;16.74;15.08;26.71;0.0;1.11;19.2;1.69;0.0;0.32;0.0;0.0;0.0;0.2;10.98;19.11;0.0;0.0;2.28;10.52;8.23;0.4;0.0;21.54;34.0;0.0
ECMWF_1;-52.54;-28.56;4.5;10.7;9.3;9.3;4.4;3.7;8.1;3.5;0.9;1.2;3.7;1.1;0.6;0.9;0.0;0.0;3.45;35.43;8.05;24.39;0.0;0.0;18.67;9.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.68;0.0;0.29;2.54;2.27;9.61;3.84;0.0;2.04;39.0;1.17
ECMWF_1;-53.19;-29.02;20.3;20.4;8.7;14.5;7.1;10.6;13.0;3.0;0.9;2.5;3.3;1.0;0.4;0.8;0.0;0.0;7.75;30.47;10.59;25.23;0.0;0.0;16.63;3.29;0.0;0.0;0.0;0.0;0.0;0.0;2.18;12.66;0.0;0.0;2.49;5.54;8.2;1.11;0.0;8.09;35.0;0.71
ECMWF_1;-48.87;-25.14;4.6;12.7;14.3;24.9;17.6;6.1;3.6;6.6;3.7;2.1;1.5;6.1;8.1;1.7;24.72;4.38;1.16;6.12;11.62;1.8;9.87;3.46;31.0;17.76;31.0;13.57;4.16;0.45;0.22;0.0;0.0;0.0;18.52;16.77;2.61;3.2;3.72;8.97;3.75;0.0;1.11;3.36
ECMWF_1;-49.52;-27.14;0.3;6.3;11.8;5.4;6.5;1.9;2.5;3.7;3.6;2.0;7.5;1.1;1.7;2.0;15.31;2.03;1.84;18.1;12.87;6.29;0.55;0.0;18.27;26.26;1.72;0.48;1.05;0.73;0.42;0.0;0.0;0.0;1.67;1.69;8.83;8.65;10.12;18.03;0.0;0.0;5.07;4.56
