-50.35 -19.89      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-44.63 -21.28      0      0    0.3    0.7    0.2      0      0      0      0      0      0      0      0      0    0.1    0.5      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0    0.5    1.8    1.5    0.2    0.1      0      0    0.6    5.8    0.9    0.3    0.4      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-48.16 -20.25      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-46.95  -21.6      0      0      0      0      0      0      0      0      0      0      0      0    0.1      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0    0.1      0      0      0      0      0      0    0.5    0.1      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-45.04 -21.14      0      0      0    0.1    0.1      0      0      0      0      0      0      0      0      0    0.1    0.2      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0    0.5    0.5    0.1    0.1      0      0    0.2    2.4    0.6      0    0.2      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-46.32 -20.67      0      0      0      0      0      0      0      0      0      0      0      0      0      0    0.1    0.1      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0    0.1    0.1      0      0      0      0      0    0.8    0.2      0    0.1      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-49.18  -20.3      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-45.67 -21.59      0      0    0.3    0.3    0.1      0      0      0      0      0      0      0    0.1    0.1      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0    0.1    0.1      0      0      0      0    0.1    1.4    0.3      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-48.18 -21.02      0      0      0      0      0      0      0      0      0      0      0      0    0.1      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0    0.2      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-45.49 -21.61      0      0      0    0.2    0.1      0      0      0      0      0      0      0      0      0    0.1      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0    0.3    0.3    0.1      0      0      0      0    2.3    0.3      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-48.55    -20      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-51.65    -26    0.4    0.2    1.2    0.4    0.1      1    1.1    0.1    0.2    0.4    1.1      2    3.6    3.5    2.1    0.1    4.1   12.1    9.8      0      0      0      0    0.1    0.6    0.4      0      0      0      0      0      0    0.9    2.9    0.2      0      0    2.5      0   14.1    0.4    0.1    0.1      0    0.1      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
   -52 -25.78    0.9    0.2    0.7    0.7    0.1      2    1.1    0.1    0.1    0.4    1.2      1    3.5    2.9    1.5    0.1     10   14.7    8.9      0      0      0      0    0.8    0.1    0.2      0      0      0      0      0      0    0.1    5.4      0      0      0    2.7      0   13.4    0.1      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-53.48 -25.53    1.9    0.3    0.6    1.1    0.1    2.2      1      0    0.1    0.5    1.5    2.2    3.9    2.3    7.2    0.2   17.5   18.9    6.5    0.1      0      0      0      3    0.6      0      0      0      0      0      0      0    0.2    5.4      0      0      0    1.2    0.3   14.6    0.1      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-51.74 -25.49    0.3    0.1    0.7    0.9      0    0.9    1.1      0    0.1    0.3    0.3    0.7      2      2    4.4    0.1    1.6   28.3    6.8      0      0      0      0      0      0    0.1      0      0      0      0      0      0    0.5    0.4      0      0      0    0.1      0   14.1    0.9      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-51.08 -26.23    0.2    0.1    1.2    0.3    0.2    0.7      1    0.1    0.1    0.2    0.8    1.1    1.8    1.5    0.8    0.2    0.9    9.6    6.7      0      0      0      0    0.7    1.4    0.1    0.1      0      0    0.1      0      0    6.7    6.6    1.5    0.2      0    1.4    0.1   10.9      1    0.9    1.1    0.1    0.1      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-53.74 -24.19    0.1      0    0.4    0.4      0    0.7    0.9      0    0.3    0.3    0.7    1.6    1.1    2.7    7.1      0    3.9   13.2      2      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0    7.5    0.7      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-54.56 -22.97      0      0    0.3    0.2      0    0.1    0.2      0      0    0.1    0.3    0.6      1    0.9   11.8      0    4.7    6.3      0      0      0      0      0      0    0.3      0      0      0      0      0      0      0      0      0      0      0      0      0      0      1    1.9      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-54.58 -25.42    0.2      0    0.2    0.1      0    0.6    0.4      0    0.2    0.3    0.8    1.1    1.2    1.5    7.3      0   10.1    7.8    1.2    0.1      0      0      0    0.2    0.2      0      0      0      0      0      0      0      0      0      0      0      0      0      0    2.9    0.7      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-53.53 -22.38      0      0      0    0.1      0      0      0      0    0.1      0    0.1    0.3    0.4    0.3    0.4      0    4.1    1.4      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0    0.3      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-53.17 -23.18      0      0    0.3    0.1      0    0.3    0.7      0      0    0.1    0.3    0.9    0.9    1.8    3.3      0    1.6    8.7    0.8      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0    2.5    1.2      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-48.54 -17.99      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-48.67 -16.15      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-47.98 -18.45      0      0      0      0      0      0      0      0      0      0      0      0      0      0    0.1    0.1      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0    0.1    0.1      0    0.1      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
 -49.1 -18.42      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
 -47.7 -19.13      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0    0.1    0.1      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-50.16 -18.07      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-47.68 -18.05      0      0      0      0      0      0      0      0      0      0      0      0      0      0    0.1      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
 -50.5 -19.02      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
