-50.35 -19.89      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0    1.3    0.2      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-44.63 -21.28      0      0    0.3    0.7    0.2      0      0      0      0      0      0      0      0      0    2.3    0.4    0.7    1.1    0.2    0.2    0.8    0.5    0.1      0      0      0    0.8    0.3    0.1      0      0    1.3    1.3    0.6    0.1    0.3    0.1      0    2.1    0.2      0      0      1    0.7    0.6      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-48.16 -20.25      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0    0.4    0.2      0    0.3      0      0      0      0      0      0      0      0      0      0      0      0    0.1      0    0.1      0      0      0      0      0      0      0      0    0.8    0.2      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-46.95  -21.6      0      0      0      0      0      0      0      0      0      0      0      0    0.1      0      0    0.4    0.3    0.3    0.1    0.2    0.3      0      0      0      0      0      0      0      0      0      0      0    0.2    0.4      0      0      0      0      0      0      0      0      2    1.1    1.9      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-45.04 -21.14      0      0      0    0.1    0.1      0      0      0      0      0      0      0      0      0      2    0.2    0.2    0.7    0.1      0    0.2    0.2      0      0      0      0    0.2    0.1      0      0      0    0.2      1    0.4      0    0.1      0      0    0.6    0.2      0      0    0.3    0.2    0.1      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-46.32 -20.67      0      0      0      0      0      0      0      0      0      0      0      0      0      0    0.5    0.4    0.2    0.3    0.1    0.1    0.2      0      0      0      0      0      0    0.1      0      0      0    0.3    0.1    0.1      0      0      0      0      0      0      0      0    0.4    0.9    0.4      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-49.18  -20.3      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0    0.4    0.1      0    0.2      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0    1.2    0.7      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-45.67 -21.59      0      0    0.3    0.3    0.1      0      0      0      0      0      0      0    0.1    0.1    0.2    0.2    0.2    0.3      0      1    0.3    0.1      0      0      0      0      0      0      0      0      0      0    0.3    0.4    0.2    0.2      0      0    0.2      0      0    0.4    2.2    3.9    2.1      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-48.18 -21.02      0      0      0      0      0      0      0      0      0      0      0      0    0.1      0      0    0.4    0.1    0.1    0.3    0.1    0.2    0.1      0      0      0      0      0      0      0      0      0      0      0    0.1    0.1      0      0      0      0      0      0    0.7    2.2    3.3    0.9      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-45.49 -21.61      0      0      0    0.2    0.1      0      0      0      0      0      0      0      0      0    1.9    0.2    0.5    0.5    0.1    0.6    0.6      0      0      0      0      0    0.1      0      0      0      0    0.2    0.4    0.3      0    0.1      0      0    0.2    0.1      0      0    0.9    3.2    1.8      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-48.55    -20      0      0      0      0      0      0      0      0      0      0      0      0      0      0    0.1    0.4    0.1    0.1      0      0      0      0      0      0      0      0      0      0      0      0      0    0.2    0.1      0      0      0      0      0      0      0      0      0    0.1    0.4      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-51.65    -26    0.4    0.2    1.2    0.4    0.1      1    1.1    0.1    0.2    0.4    1.1      2    3.6    3.5    3.3      0      0      0    0.8      4    4.2   31.8    0.7      0      0      0      0      0      0      0      0    0.1    0.7    0.5    0.4    0.1      0    0.6    0.1    1.2   23.7   16.7    0.5    0.9   12.3      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
   -52 -25.78    0.9    0.2    0.7    0.7    0.1      2    1.1    0.1    0.1    0.4    1.2      1    3.5    2.9    2.8      0      0      0    1.9    2.1    8.6   26.1    0.9      0      0      0      0      0      0      0      0    0.1    0.4    0.8    0.2      0      0    0.1      0    1.6   15.9   13.7    0.2    0.8   14.5      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-53.48 -25.53    1.9    0.3    0.6    1.1    0.1    2.2      1      0    0.1    0.5    1.5    2.2    3.9    2.3    1.7      0      0      0    1.5    1.2   15.3   15.7    0.6      0      0      0      0      0      0      0      0      0      0    1.5    0.1      0      0      0      0    1.5   13.7    8.8    0.1    1.6   14.6      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-51.74 -25.49    0.3    0.1    0.7    0.9      0    0.9    1.1      0    0.1    0.3    0.3    0.7      2      2    1.4      0      0      0      1    3.2    2.9   26.5    0.4      0      0      0      0      0      0      0      0    0.1    0.6    0.1    0.8    0.1      0      0    0.1    0.6   26.4   20.2    0.2      1   19.4      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-51.08 -26.23    0.2    0.1    1.2    0.3    0.2    0.7      1    0.1    0.1    0.2    0.8    1.1    1.8    1.5    0.9      0    0.1    0.2    0.9    5.9      1     22    0.4    0.2      0      0      0      0      0      0    0.1    0.3    0.2    0.2    0.8    0.2      0    1.1    0.3    1.2     22   16.2    0.6    0.9    8.8      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-53.74 -24.19    0.1      0    0.4    0.4      0    0.7    0.9      0    0.3    0.3    0.7    1.6    1.1    2.7    0.2      0      0      0    3.1    2.1    7.9   19.4      0      0      0      0      0      0      0      0      0      0    0.1      0    0.1      0      0      0      0      0   18.9   16.5      0    1.3   16.2      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-54.56 -22.97      0      0    0.3    0.2      0    0.1    0.2      0      0    0.1    0.3    0.6      1    0.9      0      0      0      0    0.3    0.1    8.6    5.8      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0    8.9   15.2      0      2   28.6      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
