-50.35 -19.89      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0    0.1    1.4    9.2    1.3      0      0      0    0.2    4.2    0.5      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-44.63 -21.28      0      0    0.3    0.7    0.2      0      0      0      0      0      0      0      0      0      0      0      0      0    0.4    0.3    0.6    0.5    1.2    0.5      0      0    0.5    0.2    0.5    0.1      0      0      0      3    1.2      7      7    5.1    4.9   19.4    1.1    0.1    0.3      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-48.16 -20.25      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      1      1   16.5   12.3    1.3      0      0    0.2    3.9    0.6      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-46.95  -21.6      0      0      0      0      0      0      0      0      0      0      0      0    0.1      0      0      0      0      0      0      0      0      0    0.1    0.1      0      0      0      0      0      0      0      0      0    0.1    1.6      7    1.6    4.3   18.3    7.1    0.1      0      0    0.2    1.8      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-45.04 -21.14      0      0      0    0.1    0.1      0      0      0      0      0      0      0      0      0      0      0      0      0    0.1    0.1    0.1    0.5    0.7    0.2      0      0    0.2    0.1    0.2      0      0    0.1      0    1.4      0    2.4    1.3    1.9    9.4   17.6    1.8    0.2    0.2      0    0.1      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-46.32 -20.67      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0    0.2    0.3    0.1      0      0      0      0      0      0      0      0    0.8    0.3    4.4    1.8    1.9   15.9    9.6    0.3      0    0.2    0.1    0.6      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-49.18  -20.3      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0    1.8    1.2   15.2    9.3    1.6      0      0    0.6    4.5    1.2      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-45.67 -21.59      0      0    0.3    0.3    0.1      0      0      0      0      0      0      0    0.1    0.1      0      0      0      0    0.2      0    0.2      0    0.1    0.2    0.1      0      0      0      0      0      0      0      0    1.3    2.1    7.1    4.4    2.1   13.6   11.8    0.4      0      0      0    0.2      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-48.18 -21.02      0      0      0      0      0      0      0      0      0      0      0      0    0.1      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0    0.6    4.8    1.4    7.9   14.7    6.8    0.1      0      0    0.9    1.6      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-45.49 -21.61      0      0      0    0.2    0.1      0      0      0      0      0      0      0      0      0      0      0      0      0    0.1    0.1    0.1      0    0.3    0.3    0.1      0      0      0      0      0      0      0      0    1.4    0.3    3.5    3.9    3.3   11.8     16    0.8      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-48.55    -20      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0    0.1      0      0      0      0      0      0      0      0      0      0      0      2    2.5    8.2   10.6    3.9      0      0      1    5.3    0.9      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-51.65    -26    0.4    0.2    1.2    0.4    0.1      1    1.1    0.1    0.2    0.4    1.1      2    3.6    3.5   16.2    0.8     35    0.3      0    0.2    0.1    0.7      0      0    2.6    1.1    0.1      0      0      0    0.2    0.8    0.1      6    1.2    8.7   20.8   12.3    5.4    0.8      0    0.2    0.1      0   15.1      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
   -52 -25.78    0.9    0.2    0.7    0.7    0.1      2    1.1    0.1    0.1    0.4    1.2      1    3.5    2.9   20.3    0.3   35.6    0.5      0    0.4      0    1.8      0      0    5.5    0.7    0.1      0      0      0    0.9    0.7      0    6.3      1   11.2   10.5   27.2    6.6    1.1    0.1      0      0      0   23.2      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-53.48 -25.53    1.9    0.3    0.6    1.1    0.1    2.2      1      0    0.1    0.5    1.5    2.2    3.9    2.3   21.8    0.8   25.6    0.5      0    0.7    0.1    1.1      0      0   10.4    1.2      0      0      0      0      2    0.4      0    9.2    1.9   10.3    5.6   35.2    2.9      1    0.1      0      0      0   32.6      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
-51.74 -25.49    0.3    0.1    0.7    0.9      0    0.9    1.1      0    0.1    0.3    0.3    0.7      2      2   21.1      4   32.4    0.1      0    0.3      0    0.8      0      0      4    1.6      0      0      0      0    0.5    0.7      0    2.6    1.8      9    3.6     20    5.1    1.4      0      0      0      0   19.6      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
