data;AVERMELHA;SSIMAO2;NAvanhanda;Capivara;Manso;Ita;IRAPE;Candonga;DFRANC;Smesa;PimentalT;Colider;BaixoIg;SOBRADINHO
04/08/1999;4.048507855;4.125907525;3.638840501;2.898930229;3.74404335;2.56821204;2.629360397;2.667333289;2.401527729;4.581487378;4.644570135;4.003102767;2.771002137;4.537361442
05/08/1999;4.240505424;4.393611486;3.892679256;3.007366721;4.189408875;2.480782431;2.544410084;2.135033137;2.619532484;4.723876953;4.3793965;4.150593606;2.851915416;4.32507976
06/08/1999;4.532171762;4.632858316;4.289533852;3.346993018;5.044119263;2.481241445;3.579767298;3.078243594;2.804806324;4.596618079;4.500689107;4.813258454;3.108704218;3.882716599
07/08/1999;4.753973848;4.340306299;4.540568776;2.645869081;4.579294205;1.006156233;3.021705006;2.861415622;1.221615893;3.518775331;4.639183783;4.916926755;1.098117791;3.693245657
08/08/1999;3.533118463;3.952159734;3.257714042;2.696475875;3.903996277;2.10097216;3.815119538;3.464011277;1.864241904;4.463061982;5.051549604;4.642952427;2.363115821;4.011161163
09/08/1999;3.551145492;3.81967673;3.485534668;2.769206306;3.569993973;2.418647141;3.868431261;1.901217497;2.310249653;4.776934557;4.719337217;4.259584103;2.545108606;4.586343113
10/08/1999;4.199719501;4.602700045;3.796721744;3.120389004;4.223092651;2.83284647;3.435782425;3.190831245;2.847353347;5.103206151;5.15118802;4.488509912;2.939936572;4.698682125
11/08/1999;4.503316243;4.652462055;4.298667295;3.565847791;4.769130707;3.025389124;3.962937645;3.537452022;3.13760376;4.557449556;4.78879178;4.666106386;3.296746282;4.739154313
12/08/1999;4.169019473;4.331456358;3.933182988;3.604019227;4.556822586;2.423918677;3.784567374;3.55202629;2.032211791;4.505664234;4.520805605;4.692588608;3.013725658;4.629107484
13/08/1999;4.145253171;4.092199801;4.150718522;3.882803851;4.814234161;0.415412152;3.87368797;3.799089649;1.539597856;4.215993102;4.25056113;4.765763253;1.284619473;4.4934253
14/08/1999;3.89924277;4.383385195;2.558732082;1.413453137;4.334273529;1.853950876;3.823483615;3.942153738;1.797002752;4.727416992;4.423803514;4.791957009;2.144314908;4.585569619
15/08/1999;3.117034584;3.720765572;2.651515098;3.207298619;4.669307709;1.308276817;3.363709626;1.051511258;1.866499881;5.028070441;4.997266216;5.08755713;2.25177576;4.873216142
16/08/1999;4.179458782;3.998412772;4.019872512;2.764269871;4.161645508;2.215266994;1.298641177;0.947693547;2.049887962;4.817464193;5.09703507;4.601876998;2.719394797;4.18297878
17/08/1999;4.296596076;4.199744374;4.257481039;3.311034662;4.018609619;1.771406205;2.556869394;1.118122729;1.957485442;4.570980162;4.684584095;4.435045929;2.582529804;4.632425753
18/08/1999;4.093362788;4.337215316;3.84496803;3.154359146;4.074654388;2.482387855;3.863623499;2.483824911;2.690848168;4.271919358;4.107605965;3.898608469;2.995282164;4.447704777
19/08/1999;4.518964542;4.521301113;4.34548126;3.583444696;4.566041946;2.866696717;3.464670365;2.83071629;2.944706369;5.219624551;5.046268586;4.831421954;3.395294492;4.514746172
20/08/1999;5.168355962;5.204036605;4.745219655;3.66149161;5.361702728;3.108560781;1.34234054;1.994958226;3.424298875;5.586359302;4.824816304;4.757795262;3.704773554;3.905355975
21/08/1999;5.062917074;5.079017776;4.798238713;3.87662991;5.426726151;3.213201304;3.11513491;2.861010974;3.774969223;4.733694157;4.945269185;5.002947277;4.019886583;3.424034076
22/08/1999;4.488404305;4.590002536;4.214023117;3.442216263;4.009212494;3.194830222;3.282616961;3.675178624;1.675597982;4.236049312;4.814588977;4.314639572;3.763705112;4.713799847
23/08/1999;5.003021897;5.083563248;4.473423422;3.726221988;3.893169785;3.119639412;3.820940032;3.290861492;1.996717737;5.419012938;4.701834402;3.990696976;3.913208008;5.051300581
24/08/1999;5.163088563;5.210264074;4.774851555;4.106691924;4.493405151;3.360475384;4.286071325;3.640794585;3.285977952;5.264965935;5.344973656;4.665359893;3.978751003;5.123161641
25/08/1999;5.27261451;5.250213074;4.899254569;4.065284883;5.100213623;3.404654581;2.243104836;3.678120673;2.626559805;5.194696991;5.322534377;4.746155665;3.590547467;4.141270627
26/08/1999;4.669658046;4.492463335;4.806068142;3.987079821;4.84496994;2.709400865;2.966426143;3.528132958;2.577588183;4.127462611;5.327549104;4.810341783;3.53954776;3.781865756
27/08/1999;4.441420032;4.257161668;4.09951359;3.871833585;4.639035797;2.455637197;4.33397895;4.016433523;1.297749458;4.168021475;4.720015003;4.606000301;3.147348536;4.71073679
28/08/1999;4.225283059;4.458430195;4.533604086;4.014621256;4.244965363;2.200436702;4.48191777;4.196814042;2.151890045;4.314083189;4.628464237;4.303172702;2.961952134;5.415754649
29/08/1999;4.636083787;4.432081835;4.286515953;3.862981758;4.738002014;3.124180778;4.88455042;4.167083354;2.561876175;4.572034666;5.039258895;5.087105083;3.567222973;5.723692816
30/08/1999;5.944048482;6.119556731;5.701394631;4.801005622;5.711111832;3.942953391;5.178941515;4.22531746;4.293682667;6.273330903;5.707213371;5.408490887;5.020711464;5.885680088
31/08/1999;6.495619907;6.26980175;6.163546597;5.339807673;6.212410736;5.024113389;4.847457321;4.332451156;4.803329792;5.912972464;5.573624149;5.695310389;5.878315236;5.703417419
01/09/1999;5.95783127;5.882226939;5.682215781;5.220356188;5.878406525;4.422929607;4.662542499;4.584980252;1.257917769;5.59743446;5.301780455;5.42865043;5.758156956;5.291253019
02/09/1999;5.884130334;5.752391197;5.418857547;4.780118255;5.663445282;3.75493084;4.634428349;4.544753835;0.932871717;5.344778142;5.485568139;5.301160477;5.313855464;5.057180394
03/09/1999;5.32954981;5.305573687;5.143310547;4.637657752;5.714732361;3.919156684;4.604549154;4.527833963;1.250913579;4.958073146;5.545453472;5.400406455;4.979965965;5.098926017
04/09/1999;5.092540126;5.326188193;4.844098836;4.618797642;5.247486877;3.377967459;4.75852955;4.40805131;1.685075963;4.712549344;5.421887798;5.105974621;4.32081468;5.286495191
05/09/1999;5.893840831;5.709123705;5.588633294;5.019765506;5.282540894;1.963178791;4.948215965;4.517480778;1.607215557;4.964655773;5.046729303;5.148397396;3.768581277;5.566253752
06/09/1999;6.503029444;5.910330098;6.243451863;4.229777842;5.276248169;3.682002083;4.838726128;4.114164328;2.811505257;4.885551345;4.724336193;4.652996316;4.250018734;5.753825547
07/09/1999;6.616606025;5.648114908;6.475771271;5.659992172;5.019395447;5.824128698;4.95733733;4.674157638;3.956750748;4.883044032;4.899149741;4.715782319;6.341002209;5.736941261
08/09/1999;6.189176826;5.571875879;6.188794213;5.606084538;4.720459747;3.057241721;4.998172562;4.946659523;1.047760253;4.688203767;5.070364675;4.436557209;3.825091371;5.591379733
09/09/1999;5.044088712;4.90715627;3.847463789;1.108025678;4.751470184;1.331236417;5.234389468;4.79574585;2.859515576;4.756426744;4.863108973;4.56944464;0.874679037;5.62682945
10/09/1999;3.813867056;4.302192119;2.981913323;1.821426948;4.015272522;2.986446443;4.793990072;4.128441147;2.685777867;5.219296164;4.772393011;4.614748908;3.473174142;5.586939479
11/09/1999;4.424412881;4.554351728;3.85472029;2.604076802;4.248816681;3.064430112;5.061246745;1.613072842;3.254217919;5.28487887;4.283871558;4.34107958;3.226430459;5.96760286
12/09/1999;4.206755607;4.823515826;2.971474529;2.106329173;4.369102859;2.738600184;3.430861636;2.177942976;3.059350521;5.181814847;4.074601204;3.540465781;2.932167582;5.457698887
13/09/1999;4.065130418;3.828212866;4.161622876;3.585892033;4.415862656;3.292074485;4.034782353;2.74050942;2.382061248;3.701786525;4.426059846;4.171378628;3.873494668;4.956986706
14/09/1999;4.954602641;4.707250286;4.80975119;2.971820785;4.142469406;0.863948697;4.665687844;3.922857743;0.700794301;4.487368302;4.41588814;3.998783167;0.806664495;5.286040318
15/09/1999;2.861580141;2.971928535;2.378503507;2.500146781;3.25928421;2.747964327;4.635799154;3.283099211;3.021948632;4.059303821;4.316061697;3.680935994;3.08077036;5.59785958
16/09/1999;3.709357149;4.332726015;4.0843194;3.763326668;3.82223053;3.445092123;5.349889232;2.860974855;3.464734991;4.567071333;3.826367286;3.832644064;3.739922854;5.706289199
17/09/1999;4.2396529;4.121248142;4.510856239;4.304635114;4.665310287;4.136552654;3.874345794;2.482370304;3.702187396;5.027257212;4.132867136;4.456144745;4.266341106;5.844610486
18/09/1999;4.133692916;4.470399361;4.082859902;3.697258706;4.75065155;3.994938835;3.688009983;2.719815797;3.821094919;5.54656266;4.635421261;4.317310344;4.151230614;5.527735738
19/09/1999;3.669930735;4.44434441;2.316485106;2.538518373;2.992814064;3.944021256;5.055366121;2.875340329;3.053545688;4.305718794;4.117344764;2.583042288;3.930520841;5.494469203
20/09/1999;3.782964235;4.339438627;4.133631351;4.18769126;4.305381775;3.965889602;5.177636719;2.717937228;3.790044257;4.977531039;3.888439302;4.431143197;4.256050336;5.526756293
21/09/1999;4.108492287;4.386804733;4.033253022;3.885070554;4.26569252;4.18928828;4.996952763;3.286701444;3.973687679;4.924794372;4.711117652;4.397801468;4.051505212;5.542315787
22/09/1999;4.005054105;3.529279302;4.925975939;4.451933455;4.121785355;3.806322192;3.340495018;3.252765124;3.617326128;3.433190574;3.996000721;4.031576459;4.507592532;4.099198784
23/09/1999;5.396265173;4.187530125;5.19725226;4.479696791;4.308321381;4.156730026;1.948717131;3.009647997;3.997059274;3.366526716;2.875393283;3.586660775;4.474970147;3.164516849
24/09/1999;5.441713395;5.258206953;5.125133654;4.486547555;4.250067902;4.14651114;3.308153393;3.969958728;4.022502493;3.985171323;3.239039759;3.547698887;4.33290931;2.455781921
25/09/1999;5.301554362;5.15153727;5.083785677;4.306489396;4.438669586;3.867754827;4.736982784;4.095460916;3.8417498;3.936157513;3.013767365;3.833067968;4.242288117;2.979213132
26/09/1999;5.275024086;4.918895731;5.19028846;4.566046464;4.095291138;4.017768985;4.613263618;4.414237493;2.823190243;4.417382469;3.095123291;2.55677536;4.434147599;4.636849238
27/09/1999;5.122351205;5.09520794;5.1990401;4.883410496;4.47013092;4.150198264;5.030525716;4.742022937;3.378038772;4.330366394;4.300321517;4.162466088;4.771856629;5.254436586
28/09/1999;5.685335549;5.392895696;5.514553989;4.750467524;4.399055099;3.51341998;5.276677337;3.826434558;2.372643166;4.464113621;4.443961851;4.482555554;5.055945368;5.56940223
29/09/1999;6.360630487;5.893313685;6.023464676;3.818065813;4.215734863;1.115342187;5.232406503;5.104577173;1.849236671;4.45911848;4.216059039;3.860846176;1.90393429;5.741552878
30/09/1999;5.265230569;4.775003075;5.289688444;3.582500257;4.081752777;3.975479626;5.536684389;3.033304528;3.744064006;4.228921666;4.365407144;3.627519503;3.262326684;5.720849858
01/10/1999;6.333009125;5.201839653;6.324790788;5.308359494;5.024435806;2.323051578;4.950391981;4.784024782;0.681569282;4.250166772;4.232539023;4.461280141;4.718626721;5.99659998
02/10/1999;6.341434602;5.539931741;5.800819564;4.189198112;5.358987427;1.136174311;4.843801541;4.974794412;2.31354198;4.695962969;4.719674387;5.042254621;1.143578558;5.487693269
03/10/1999;4.237303375;4.426854465;3.974869109;1.512352082;5.540964127;3.53421946;5.22343117;1.1060594;3.245092189;4.252801886;4.303260065;5.164295383;3.657203599;5.434942648
04/10/1999;4.485462476;2.913671185;4.602285121;2.335576725;5.226707458;2.975172199;2.713405129;0.797294665;3.407914507;4.183508358;3.665557123;5.086499657;4.058839704;5.629400951
05/10/1999;4.188290832;4.429620973;2.731148156;2.889324729;4.884522247;3.19437421;2.87441135;1.408096313;3.130308435;5.42634518;3.790443174;4.917717574;3.545593866;5.036533447
06/10/1999;5.506579984;5.617821387;5.180826229;4.007689194;3.829087067;1.698942841;3.199802427;1.560443347;1.493169744;5.607535349;4.712274367;4.393792848;3.761262195;3.741660046
07/10/1999;6.216660366;5.893234606;5.804303914;3.724479892;5.19544754;1.328640547;4.09755769;2.104519615;0.805434126;5.047330041;5.242703346;5.060856448;2.34848098;4.740925594
08/10/1999;3.854419995;4.781815477;2.82747433;2.887547049;4.307326508;2.658428505;4.779894567;4.230102539;2.015156685;4.365046971;4.784776749;4.755723585;2.872612679;5.202164945
09/10/1999;5.081963324;4.463960702;5.461584384;4.838594383;4.444200134;1.53790821;5.064437301;3.895910722;1.749883936;4.585754108;4.82410554;4.793443312;3.907982552;5.408992865
10/10/1999;6.308067404;5.851120662;6.172712117;5.03926315;4.533133316;4.312998287;5.562809245;2.788869737;3.772621642;4.559381189;4.568092592;4.914297142;4.828036771;5.649149156
11/10/1999;6.228741389;5.946280276;6.055364233;5.123130891;4.700749969;4.324743552;5.428946036;2.254650454;3.613438383;5.076706004;4.591397193;4.831439543;4.104723638;6.446797651
12/10/1999;5.67133159;5.854430682;5.887869062;5.273034223;5.166304779;2.950066488;5.639988878;2.517520953;1.829853301;5.69088301;4.39967297;4.799875045;4.777919958;6.41938263
13/10/1999;6.136536301;5.987307198;5.964680693;5.336640269;3.890210724;4.774678215;4.551066985;2.846874189;1.894658028;6.219911101;4.614316387;4.35454777;5.346197449;6.061299407
14/10/1999;6.242296444;6.577233793;6.33968292;5.267221304;5.063900757;1.315159782;4.897290943;4.870081648;0.729250725;6.718076034;5.030097223;4.743242159;2.674349643;6.195749032
15/10/1999;6.544920562;6.780135363;6.50583309;5.238072693;5.404941559;2.878101787;5.813426378;5.533896917;2.622203583;6.102706408;4.796615108;5.351354945;2.857897466;5.82857044
16/10/1999;7.169907437;6.415666046;6.972927121;4.725569629;5.344686127;0.777493649;5.696757451;5.799217128;0.958063491;5.905274011;4.836167858;4.937710369;2.136530508;5.927375402
17/10/1999;5.347532867;5.515603661;4.680267111;1.957144795;5.233932495;3.220484499;5.867673069;5.792801869;4.309744003;4.826116857;4.604048698;5.007011831;2.230480987;5.879071849
18/10/1999;4.088103264;4.715789873;2.855047741;4.595960115;4.68602829;4.610997935;5.22346101;3.918365092;4.539503706;4.865718071;4.65456858;4.828838777;4.815688029;5.66079978
19/10/1999;5.312708373;4.834104249;5.100277643;5.337658345;4.373295593;4.668309947;4.511559606;0.982949172;5.024137781;4.73158343;4.850632206;4.385669719;4.884594606;5.226033212
20/10/1999;5.222269366;4.878244121;5.620541315;5.335541142;4.513839722;4.756349657;3.469225396;1.557530657;4.921301334;4.588922778;4.964964836;4.631576318;5.088698585;4.433064462
21/10/1999;5.580720635;4.707660744;5.688830299;5.029342837;3.791537857;4.26555546;4.774009422;2.649130326;4.27329173;4.435069769;4.657982611;4.679982298;4.5667779;5.162864003
22/10/1999;6.340322843;5.068596298;5.633176038;4.44923753;3.997453308;4.401135554;3.748563187;2.208574705;4.1696628;3.950114505;3.760433566;4.503593159;4.601066665;4.821792934
23/10/1999;6.502128355;5.880056661;6.369983534;5.425566762;4.879618454;4.693987737;2.682170953;3.528843361;4.586142033;3.699977821;4.338850944;4.217109966;4.99538822;4.112079609
24/10/1999;5.749251827;5.260555787;5.77776164;5.381083747;4.333824921;5.120718034;2.621506981;4.361425086;4.212885431;3.740692282;4.388692548;3.680119495;4.783339699;3.683101145
25/10/1999;4.93999555;4.322867504;4.961608441;3.303123814;3.465434265;2.97058956;4.947233073;3.003923633;2.70171762;2.004331777;3.701195255;3.243612944;2.571549519;2.637572685
26/10/1999;2.872317735;2.952495506;2.483459918;3.625178905;3.709237671;2.691954066;3.513872613;0.882435473;3.817205226;1.554118125;3.774592738;3.938246493;3.075358476;2.164464706
27/10/1999;3.20001516;3.251030537;3.184664538;2.337615843;4.749696732;3.341296337;2.333452691;1.719519507;3.862540062;2.097603525;3.479183074;4.234704977;3.114975127;1.885200322
28/10/1999;4.52843057;4.01750595;4.556685176;3.008961542;4.320565414;4.16355946;2.020276557;2.84349794;4.572186085;4.074877815;4.005578318;4.43541601;3.910279529;2.549025167
29/10/1999;5.714663926;5.253407299;5.554122591;5.01880723;3.94083252;4.598845435;2.897661449;3.434945022;4.711909517;3.886049083;3.52298269;3.217436073;4.870775884;3.628080351
30/10/1999;5.623797673;4.898711138;5.6891876;5.548639336;3.511402893;4.609028801;3.678106237;2.215517455;4.593239318;2.598552005;2.950929211;4.134600637;5.513421691;3.24627507
31/10/1999;5.519690729;5.267381055;5.268449547;5.329807297;3.6328228;5.469290812;3.642525228;3.13180484;5.456154681;2.919411243;2.419288881;3.177716082;5.991636371;2.656499971
01/11/1999;5.835527974;5.122144371;5.681946246;5.120516016;4.09575119;5.114837646;3.077599646;3.111677532;5.978853916;4.079527949;2.724380985;3.254478608;5.697174979;3.429285294
02/11/1999;5.412903488;5.995001707;4.409038015;3.559821372;3.807027435;1.859318843;5.575952148;3.552127886;1.499606843;4.964808218;2.330754434;2.578438267;1.910869032;4.180868965
03/11/1999;5.117798508;5.496254418;5.010601851;4.127310687;3.60561676;3.948490831;5.458990252;4.510920271;2.680286651;5.206135495;3.41208058;3.552805436;3.526244211;5.422385946
04/11/1999;2.871677522;3.403371149;3.351210545;2.003209411;2.63831749;2.336837518;5.654916269;4.786002244;0.591725776;3.578999551;3.963099572;3.472478949;1.569855945;5.388960101
05/11/1999;1.96020114;2.938806058;1.562841708;1.704647172;1.271819496;1.262155502;4.971165184;4.430748276;2.943384049;4.087041291;3.553359001;2.274782032;1.745475845;5.157682222
06/11/1999;3.958215201;3.046618935;4.108170335;3.699064556;3.447250366;4.717928527;1.108033131;1.518819592;4.904051436;3.564098376;2.70352985;3.936042544;4.823766727;3.178436861
07/11/1999;4.495428926;4.482460473;4.163551943;4.604422504;4.652666473;4.745914647;0.935768184;1.286844857;5.368996478;1.788745003;2.652880761;4.395867339;5.1457024;3.006231711
08/11/1999;4.477256857;3.461506743;4.847932467;4.633344272;2.745901871;3.558945953;1.440469021;1.550727265;1.936016976;1.735221755;2.916964131;2.222520108;4.678033206;4.12009675
09/11/1999;1.713432886;2.933196472;1.737895437;2.528177732;1.802112579;3.52640596;4.445409252;1.991325861;3.907650562;3.72210722;3.883554028;2.774038177;2.51535427;5.304435433
10/11/1999;2.664503856;3.471799875;2.07645032;1.440053222;2.470359421;3.999315356;4.541425239;0.818341026;3.910335784;4.57247366;3.62716158;3.257830441;3.498598004;5.322208504
11/11/1999;3.913060342;4.131110106;3.778295809;2.463875589;4.733961487;4.737110075;2.361308232;1.04606358;4.496636573;4.310024494;3.564895138;5.100403712;2.948349754;4.954553553
12/11/1999;4.087285196;4.327761927;3.725765479;2.287829442;4.889953613;2.839331705;3.200922083;1.706204764;4.535832831;3.548894032;2.862164405;3.935526471;1.488281552;5.092270614
13/11/1999;3.290020686;3.468296865;2.697536942;3.045493184;3.449181366;4.301603724;3.281231463;1.245956035;5.399198492;3.045481221;3.01009049;3.103181427;4.667296155;4.4322459
14/11/1999;4.622667866;4.399417201;3.982937778;4.063538586;4.559220886;4.350252245;2.440155255;2.921464365;4.26310243;4.294557956;3.623204877;4.344436689;4.415931626;4.212916565
15/11/1999;6.282138619;5.589802955;6.204684292;4.862434171;5.094790649;5.198925081;3.999994123;3.371185303;5.547865847;4.969637732;4.388533069;4.36220478;5.123862691;4.497481428
16/11/1999;5.753673923;5.345967977;5.830380628;5.663069629;5.103529739;5.530515077;3.569170917;2.736039367;5.685059243;4.353509894;3.48221662;4.382664046;5.786964341;2.85935823
17/11/1999;5.24468666;5.077462243;5.64549222;5.78969608;4.888947678;5.50784702;3.267798078;2.900914253;5.696859157;3.815840027;4.006703777;3.887364632;5.761451646;3.551857906
18/11/1999;5.164898288;5.049095173;5.522639142;5.54970881;5.009599686;5.400758337;3.087281404;1.787331883;5.678962221;3.363637145;4.542905746;4.545294066;5.7749102;3.440880368
19/11/1999;5.051741405;4.535561687;5.574466455;5.401079062;4.280445862;4.841261567;2.89133459;2.478256226;4.977036172;3.452646461;3.245601285;3.329956406;5.154922939;2.768742034
20/11/1999;4.541464857;4.294730767;4.154465279;4.688247742;2.62728653;4.594911169;2.190559218;1.759409265;5.278099222;2.682259;2.858224192;2.619042652;4.695792321;2.233452152
21/11/1999;4.100290606;4.319212298;4.264414098;5.195148422;4.534900284;4.82696133;0.817404683;0.663670745;5.200249855;3.106076236;3.554971018;3.974975938;5.303457732;2.059223131
22/11/1999;5.336007067;5.080910965;5.660775512;5.369886391;4.59335289;4.729401135;1.880458577;1.316413976;4.950293034;4.043677675;3.629196905;3.887766374;5.597293665;3.267106744
23/11/1999;5.731646138;5.370339362;5.806565779;5.370134979;4.79726944;3.918032537;3.788148781;4.137355756;5.260001325;4.723101262;3.64421746;3.989351036;5.060730887;3.908504452
24/11/1999;5.437761204;5.1638102;5.931593401;5.946884093;4.064916992;4.414494249;3.343118399;4.239034918;4.769654294;3.348771503;2.86258796;2.937834726;5.482558449;3.484367139
25/11/1999;5.044370262;5.148419927;5.182575309;6.062047302;4.620620346;5.154949751;4.192552807;4.72611478;4.260912956;3.897879014;4.219336725;4.32720402;5.614911674;3.722519474
26/11/1999;4.302073161;5.078787757;4.259621279;3.31260329;4.508009338;4.565220067;4.441854745;5.044534804;4.356143059;4.304002645;4.225583969;4.073610861;4.167861787;4.410201318
27/11/1999;3.805457987;3.608300216;3.901020134;5.655299137;3.522270203;4.222695272;3.700727449;4.146609149;4.208492523;3.960741786;3.767390097;3.78622674;4.92146407;3.047270656
28/11/1999;5.939893497;4.891364953;5.969262339;5.484366104;4.410034943;5.324173224;2.440436243;3.736217644;5.830229414;3.941023419;3.668974353;3.959252437;5.553049824;2.744425183
29/11/1999;6.230563256;5.407186395;6.124493898;5.863372679;4.129514313;6.037240951;1.772836869;3.454564734;6.486315139;2.27003042;3.534857227;3.246008969;5.935855072;3.122627113
30/11/1999;5.711599042;4.899388017;6.00782141;6.608523473;4.197826385;6.673936688;1.86581647;3.672827998;6.954368429;3.561998251;3.782899672;4.116905366;6.816615341;2.313795969
01/12/1999;6.162572717;5.476524216;6.218278648;6.201332;3.728964996;6.660315842;2.378743716;3.653338855;7.472949738;4.05976402;3.47313198;3.458543233;7.121692015;2.876019796
02/12/1999;6.370772167;6.102299315;6.245777882;6.076737253;4.4462677;5.181952805;2.753273519;3.641257371;4.149071551;4.141519609;3.231200926;3.870077084;5.250394009;3.312221469
03/12/1999;6.054191343;5.401615094;6.074441506;4.577408887;3.692181396;2.784408319;4.129199219;4.526045787;4.08246921;3.186414548;3.088941513;3.579819209;3.480606532;4.818280244
04/12/1999;4.042563162;3.645713669;3.917495616;3.604454133;3.291448975;4.191801978;4.136643699;3.596745745;4.754924368;2.308374253;2.241308151;2.036935944;4.73615771;4.317413469
05/12/1999;3.865005985;3.656393723;3.949038763;4.463333933;3.938381958;5.955286245;1.319668127;1.914205817;6.136570058;1.511201957;2.687357503;3.264889764;5.723554252;2.095521543
06/12/1999;4.699159027;4.253977798;4.952109678;4.824540976;3.20113678;3.374637041;3.249435312;2.438427889;4.222168618;2.865627522;3.33257466;3.171286811;5.096482079;3.676836158
07/12/1999;3.72878733;3.867965737;3.198800414;3.056720687;2.81159687;2.624492708;4.610979999;3.590654977;3.435796859;3.943976031;3.493232481;2.548461914;3.087496616;4.974776546
08/12/1999;3.841641334;3.784807926;3.992572422;3.388159872;3.21364212;2.54725622;5.630646882;2.510372307;3.756125268;4.951929513;4.17629808;4.136161518;2.691157577;5.74918039
09/12/1999;3.917043378;3.265581695;4.122225351;4.256157385;2.759175491;4.613948634;5.294120732;2.197116514;3.179041761;5.6127987;4.444824711;3.322670181;4.064645899;5.615848559
10/12/1999;2.604347803;2.957726643;2.820579584;2.70762974;3.363653564;3.72399377;4.197281449;4.312697012;5.092829278;4.66791058;4.39827113;3.765074101;1.406970638;5.247829395
11/12/1999;2.512293334;3.014048442;1.65788993;2.267698218;2.999505997;4.630327569;4.841899052;2.170930307;5.669138807;4.957513227;4.718641712;3.487331423;3.098456959;5.253256431
12/12/1999;1.64539772;2.976965426;1.87495233;2.265221229;2.485677338;4.484526587;4.550136538;0.7325706;3.420292306;4.767604201;4.240463257;3.057996063;4.158656961;5.000416094
13/12/1999;2.231923749;3.105820526;1.67053089;0.839469261;3.842269135;2.102357208;3.641310854;1.695602031;2.254560755;4.520070251;3.946076424;3.974467253;1.447425767;4.460755656
14/12/1999;3.968787409;4.258600152;2.809246425;2.941651132;4.180987549;4.062964518;4.258412905;2.838361137;4.097011485;4.005124661;4.242685133;3.959918723;4.319228975;4.587711401
15/12/1999;4.002826322;2.735727501;4.98376153;5.749047654;3.847127914;5.411835217;3.913132053;4.427404476;6.30066827;3.173379961;3.256328952;3.288325857;5.12055229;3.917203117
16/12/1999;5.961606918;4.932421059;6.244310811;6.240498284;3.69269104;5.849291192;3.475522642;5.535978679;6.440134901;2.859779322;4.021859938;4.028475099;5.639972347;2.990538585
17/12/1999;5.865597961;5.474272976;6.166335503;6.10214567;4.275575256;6.025368612;4.166535102;5.28131992;6.080639778;1.964321513;3.300738673;3.826083225;6.011936301;3.170961585
18/12/1999;5.436708184;5.082746413;5.855717346;5.544961906;4.033277893;6.091781866;4.381407335;4.454248742;6.275247127;3.697371935;2.943028358;3.08945608;5.988234114;2.996612295
19/12/1999;5.674551359;5.388718318;5.682387303;5.593284452;3.733232498;5.644417685;4.775012659;4.51819234;6.103974687;4.621687768;3.328746919;3.338785573;5.774296827;3.189732442
20/12/1999;5.794758458;5.454464322;5.808298821;5.758132749;4.088044739;6.305963235;4.655475984;4.607051415;6.668735585;4.553612937;3.060801352;3.905009597;6.31184493;3.560308171
21/12/1999;5.733540197;5.639893206;5.900430721;6.09679731;4.396709442;6.304854096;4.145140697;4.81358009;6.514027697;4.557365883;2.090403157;3.527010959;6.180907599;3.778217337
22/12/1999;5.611857096;5.566856247;5.568542035;4.559007405;4.816100311;2.968418809;4.304814091;4.73862776;5.12335757;4.304877769;2.046926929;3.754107473;2.576629337;4.277578261
23/12/1999;3.935551469;3.658705214;4.071774671;3.705066264;2.988665771;4.950154289;4.479027416;2.696392204;6.428448616;2.773149517;2.134757749;2.947113125;5.684687548;3.773468419
24/12/1999;3.662892988;2.357684216;4.740139926;5.825640103;3.486473846;6.058493192;2.32376709;3.053481283;5.973882797;0.841861922;1.694798623;2.502926346;6.232736115;2.317782923
25/12/1999;3.696950605;2.462998417;3.849015062;5.041645251;3.276148224;5.894262595;4.576256872;3.467022473;6.320583912;1.997071459;1.46652517;2.252782992;6.107101592;3.819269908
26/12/1999;5.054868637;4.4171334;5.32374027;5.412556142;1.958610153;4.999047952;3.698042354;3.908580152;6.046743839;4.527835183;3.256967114;1.881334288;5.513131623;5.189600382
27/12/1999;4.679170342;4.557448988;3.825614094;3.54352029;5.010606003;4.69605943;4.886406793;4.16691995;5.663696938;4.757320207;4.103919245;4.743020533;3.61427564;4.98386877
28/12/1999;4.545920751;4.784769014;4.574671836;5.284984264;5.118138885;6.119795002;5.212246817;4.445737815;7.145263023;4.355205984;3.227399765;4.965413646;5.001922003;4.873168978
